id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C0701,Cherkaoui,Rachid,rachid.cherkaoui701@gmail.com,1983-09-04,Homme,Rabat,0615246661,2021-08-20,paid_search
C0702,Cherkaoui,Nadia,nadia.cherkaoui702@gmail.com,1968-04-27,0,fes,0694917258,2021-12-12,email
C0703,Guerraoui,Sara,sara.guerraoui703@gmail.com,1973-10-10,f,Agadir,0657712141,2020-01-22,paid_search
C0704,Cherkaoui,Nadia,nadia.cherkaoui704@gmail.com,1999-10-04,0,Tetouan,0695135048,2023-07-06,email
C0705,Tazi,Houda,houda.tazi705@gmail.com,2002-07-05,0,Oujda,0629909077,2022-01-24,referral
C0706,Filali,Youssef,youssef.filali706@gmail.com,1976-08-24,male,rabat,0633855089,2020-11-29,referral
C0707,Filali,Meryem,meryem.filali707@gmail.com,1980-11-13,f,casablanca,0690972685,2020-01-25,organic
C0708,Benali,Mohamed,mohamed.benali708@gmail.com,1967-02-09,m,Rabat,0624272571,2020-01-20,email
C0709,Berrada,Sara,sara.berrada709@gmail.com,2001-03-10,f,Agadir,0645897422,2023-01-18,email
C0710,Guerraoui,Mohamed,mohamed.guerraoui710@gmail.com,1997-07-05,m,tanger,0661725238,2022-05-24,paid_search
C0711,Idrissi,Amine,amine.idrissi711@gmail.com,1972-02-08,1,Casablanca,0692637421,2020-06-05,social_media
C0712,Lahlou,Ahmed,ahmed.lahlou712@gmail.com,1992-10-06,m,Tetouan,0693853635,2021-09-09,social_media
C0713,Benomar,Ahmed,ahmed.benomar713@gmail.com,1981-12-26,Homme,Casablanca,0698027250,2020-10-31,paid_search
C0714,Benomar,Omar,omar.benomar714@gmail.com,1972-12-09,male,RABAT,0634410491,2020-09-18,referral
C0715,Benomar,Khalid,khalid.benomar715@gmail.com,1991-11-11,male,Rabat,0661430248,2021-05-18,referral
C0716,Guerraoui,Sanaa,sanaa.guerraoui716@gmail.com,1979-10-23,female,Tetouan,0621710526,2021-03-25,paid_search
C0717,Tazi,Karim,karim.tazi717@gmail.com,1973-01-12,m,Agadir,0649553600,2020-10-12,referral
C0718,Berrada,Rachid,rachid.berrada718@gmail.com,1979-03-04,male,rabat,0659886613,2022-05-19,organic
C0719,Benomar,Imane,imane.benomar719@gmail.com,1975-06-05,f,casablanca,0630094705,2022-05-02,paid_search
C0720,Cherkaoui,Youssef,youssef.cherkaoui720@gmail.com,1986-11-23,h,Tanger,0614310953,2023-08-08,email
C0721,Benali,Sanaa,sanaa.benali721@gmail.com,1992-08-18,0,Marrakech,0640509683,2023-12-23,referral
C0722,Guerraoui,Nadia,nadia.guerraoui722@gmail.com,1973-07-20,f,Tanger,0691212919,2023-02-19,organic
C0723,Tazi,Houda,houda.tazi723@gmail.com,1990-03-02,female,Agadir,0624012339,2020-08-10,organic
C0724,Berrada,Hassan,hassan.berrada724@gmail.com,1999-04-20,m,Tanger,0637075194,2023-02-03,organic
C0725,Lahlou,Ahmed,ahmed.lahlou725gmail.com,1995-06-03,h,MARRAKECH,0647903378,2021-12-31,referral
C0726,Tazi,Sara,sara.tazi726@gmail.com,1971-12-17,female,Casablanca,0688809362,2020-02-18,referral
C0727,Filali,Mohamed,mohamed.filali727@gmail.com,1994-11-03,Homme,Fes,0628906261,2023-09-01,paid_search
C0728,Benomar,Sanaa,sanaa.benomar728@gmail.com,1986-10-28,Femme,TETOUAN,0662027391,2023-12-30,paid_search
C0729,Alami,Tariq,tariq.alami729@gmail.com,2001-08-04,h,TANGER,0683435357,2021-09-25,organic
C0730,Filali,Khalid,khalid.filali730@gmail.com,1975-10-12,Homme,AGADIR,0671839630,2021-01-01,social_media
C0731,Filali,Nadia,nadia.filali731@gmail.com,2001-06-28,female,Marrakech,0627311971,2023-10-25,referral
C0732,Tazi,Tariq,tariq.tazi732@gmail.com,1991-05-22,Homme,Tanger,0685269356,2021-05-16,organic
C0733,Idrissi,Ahmed,ahmed.idrissi733@gmail.com,1990-04-13,Homme,Oujda,0696232807,2022-08-17,email
C0734,Alami,Houda,houda.alami734@gmail.com,1971-07-25,f,Tetouan,0655959309,2021-10-11,email
C0735,Cherkaoui,Khalid,khalid.cherkaoui735@gmail.com,1999-08-05,m,fes,0661040965,2023-05-16,organic
C0736,Benomar,Sara,sara.benomar736@gmail.com,1978-11-14,female,Marrakech,0619295792,2020-10-17,social_media
C0737,Idrissi,Amine,amine.idrissi737@gmail.com,1981-01-03,male,Tetouan,0636656353,2020-12-02,social_media
C0738,Guerraoui,Houda,houda.guerraoui738@gmail.com,1975-07-12,female,laayoune,0636650269,2023-05-07,organic
C0739,Tazi,Imane,imane.tazi739@gmail.com,1850-08-05,0,oujda,0664544291,2023-10-12,social_media
C0740,Filali,Fatima,fatima.filali740@gmail.com,2005-02-02,female,Fes,0683294452,2023-11-27,paid_search
C0741,Berrada,Meryem,meryem.berrada741@gmail.com,2001-06-27,Femme,AGADIR,0677388734,2021-09-20,organic
C0742,Idrissi,Houda,houda.idrissi742@gmail.com,1999-06-04,female,Rabat,0689845027,2023-02-06,paid_search
C0743,Idrissi,Laila,laila.idrissi743@gmail.com,2004-02-03,Femme,CASABLANCA,0692713066,2020-02-03,referral
C0744,Alami,Tariq,tariq.alami744@gmail.com,1997-01-22,h,Marrakech,0684032876,2022-07-20,referral
C0745,Tazi,Khalid,khalid.tazi745@gmail.com,1994-11-23,m,TETOUAN,0640056261,2022-02-06,email
C0746,Idrissi,Amine,amine.idrissi746@gmail.com,1965-07-02,Homme,TANGER,0679654067,2022-02-05,email
C0747,Idrissi,Youssef,youssef.idrissi747@gmail.com,1990-11-13,h,Tanger,0695399182,2020-09-20,referral
C0748,Tazi,Zineb,zineb.tazi748@gmail.com,1992-12-26,female,Rabat,0694197247,2022-03-13,social_media
C0749,Berrada,Zineb,zineb.berrada749@gmail.com,1966-11-25,Femme,Laayoune,0620572666,2023-01-18,email
C0750,Tazi,Youssef,youssef.tazi750@gmail.com,1979-09-27,male,Fes,0644960996,2022-02-13,organic
C0751,Lahlou,Youssef,youssef.lahlou751@gmail.com,1972-10-04,m,CASABLANCA,0634243439,2021-06-20,organic
C0752,Idrissi,Hassan,hassan.idrissi752@gmail.com,1966-08-21,1,Casablanca,0695033882,2021-10-04,referral
C0753,Benali,Zineb,zineb.benali753@gmail.com,2001-01-04,Femme,Agadir,0690529679,2023-06-11,email
C0754,Alami,Rachid,rachid.alami754@gmail.com,1966-09-17,Homme,Rabat,0613959103,2021-03-20,social_media
C0755,Cherkaoui,Ahmed,ahmed.cherkaoui755@gmail.com,1977-06-23,1,Meknes,0668527249,2022-10-12,email
C0756,Filali,Meryem,meryem.filali756@gmail.com,1982-02-19,Femme,Laayoune,0668179582,2022-09-26,referral
C0757,Lahlou,Amine,amine.lahlou757@gmail.com,1989-10-12,Homme,Agadir,0632447787,2022-07-09,organic
C0758,Cherkaoui,Nadia,nadia.cherkaoui758@gmail.com,1998-01-04,female,Rabat,0658015656,2021-01-15,paid_search
C0759,Filali,Hassan,hassan.filali759@gmail.com,1850-12-01,Homme,Agadir,0641225585,2021-10-20,email
C0760,Berrada,Amine,amine.berrada760@gmail.com,1971-12-20,h,Casablanca,0668412302,2023-10-29,social_media
C0761,Benali,Meryem,meryem.benali761@gmail.com,1996-05-14,0,CASABLANCA,0690722659,2020-12-16,social_media
C0762,Cherkaoui,Meryem,meryem.cherkaoui762gmail.com,2001-08-10,f,Rabat,0680801688,2022-12-28,organic
C0763,Benomar,Mohamed,mohamed.benomar763@gmail.com,1991-05-11,m,Agadir,0676279210,2021-10-03,email
C0764,Benomar,Amine,amine.benomar764@gmail.com,1972-10-04,male,Tanger,0624111073,2020-10-11,social_media
C0765,Filali,Laila,laila.filali765@gmail.com,1988-09-01,0,Tanger,0616442905,2020-08-14,social_media
C0766,Idrissi,Hassan,hassan.idrissi766@gmail.com,1975-10-15,h,CASABLANCA,0688400641,2020-10-30,referral
C0767,Lahlou,Khadija,khadija.lahlou767@gmail.com,1996-06-25,0,Oujda,0621112459,2021-08-29,social_media
C0768,Alami,Meryem,meryem.alami768@gmail.com,1996-01-22,0,Fes,0624030412,2022-09-25,social_media
C0769,Guerraoui,Tariq,tariq.guerraoui769@gmail.com,1984-11-05,h,MEKNES,0639364802,2020-09-23,social_media
C0770,Guerraoui,Khalid,khalid.guerraoui770@gmail.com,1990-05-14,h,Rabat,0697024488,2023-03-28,organic
C0771,Berrada,Ahmed,ahmed.berrada771gmail.com,1994-01-16,m,Meknes,0621283250,2023-02-01,social_media
C0772,Guerraoui,Youssef,youssef.guerraoui772@gmail.com,1986-05-12,male,CASABLANCA,0666718851,2022-02-22,paid_search
C0773,Lahlou,Omar,omar.lahlou773@gmail.com,2003-07-04,1,Tanger,0625460259,2021-03-25,organic
C0774,Berrada,Imane,imane.berrada774@gmail.com,1971-10-23,Femme,tetouan,0646006180,2023-11-17,referral
C0775,Cherkaoui,Karim,karim.cherkaoui775@gmail.com,1983-02-06,Homme,Meknes,0642026965,2021-09-17,paid_search
C0776,Filali,Ahmed,ahmed.filali776@gmail.com,1994-01-22,1,oujda,0620331687,2021-06-24,paid_search
C0777,Benomar,Fatima,fatima.benomar777@gmail.com,1996-08-04,Femme,Tanger,0640640252,2021-08-18,email
C0778,Alami,Zineb,zineb.alami778@gmail.com,1986-12-12,f,Meknes,0671572485,2022-01-16,organic
C0779,Guerraoui,Nadia,nadia.guerraoui779@gmail.com,2003-05-22,Femme,meknes,0639562206,2022-04-20,paid_search
C0780,Lahlou,Mohamed,mohamed.lahlou780@gmail.com,1992-12-03,1,Fes,0646765441,2020-08-09,email
C0781,Cherkaoui,Houda,houda.cherkaoui781@gmail.com,1987-07-19,0,Tetouan,0615516345,2021-01-25,email
C0782,Idrissi,Sara,sara.idrissi782@gmail.com,2001-06-10,f,Casablanca,0629747600,2023-11-04,referral
C0783,Lahlou,Sanaa,sanaa.lahlou783@gmail.com,1975-05-03,Femme,MARRAKECH,0639168908,2020-03-24,social_media
C0784,Benomar,Khadija,khadija.benomar784@gmail.com,1992-01-02,f,MARRAKECH,0677376391,2021-08-03,email
C0785,Filali,Ahmed,ahmed.filali785@gmail.com,1977-02-10,Homme,FES,0643383774,2021-12-27,referral
C0786,Cherkaoui,Ahmed,ahmed.cherkaoui786@gmail.com,1976-11-11,Homme,LAAYOUNE,0643557176,2021-02-12,paid_search
C0787,Cherkaoui,Karim,karim.cherkaoui787@gmail.com,2001-08-18,Homme,Rabat,0622890579,2022-06-13,paid_search
C0788,Benomar,Sara,sara.benomar788@gmail.com,1994-07-15,Femme,tanger,0621868737,2022-05-12,paid_search
C0789,Lahlou,Nadia,nadia.lahlou789@gmail.com,1973-10-10,0,Tanger,0699936512,2022-04-05,organic
C0790,Benali,Rachid,rachid.benali790@gmail.com,1982-11-04,male,Agadir,0674621527,2023-03-04,social_media
C0791,Berrada,Khadija,khadija.berrada791@gmail.com,2000-08-05,f,Fes,0650385068,2020-11-12,social_media
C0792,Lahlou,Fatima,fatima.lahlou792@gmail.com,1972-03-20,female,Casablanca,0673584629,2020-07-31,organic
C0793,Benali,Houda,houda.benali793@gmail.com,1984-03-27,female,Fes,0668939010,2023-06-08,email
C0794,Filali,Youssef,youssef.filali794@gmail.com,1980-12-23,m,Meknes,0699595102,2021-08-15,organic
C0795,Cherkaoui,Houda,houda.cherkaoui795@gmail.com,1971-07-05,Femme,tanger,0611479031,2022-03-08,email
C0796,Benali,Tariq,tariq.benali796@gmail.com,1987-08-24,male,Oujda,0677194545,2022-01-02,email
C0797,Guerraoui,Rachid,rachid.guerraoui797@gmail.com,1974-12-19,male,Agadir,0647358181,2020-10-13,social_media
C0798,Idrissi,Khadija,khadija.idrissi798@gmail.com,2003-10-23,female,Meknes,0653496826,2020-09-22,email
C0799,Alami,Sara,sara.alami799gmail.com,1975-11-04,female,Oujda,0641758221,2021-04-19,organic
C0800,Idrissi,Zineb,zineb.idrissi800@gmail.com,1968-02-02,female,Casablanca,0613953980,2023-07-16,paid_search
C0801,Filali,Khalid,khalid.filali801@gmail.com,2001-04-09,male,Oujda,0631755295,2021-02-16,referral
C0802,Lahlou,Meryem,meryem.lahlou802gmail.com,1971-03-01,f,Agadir,0655729498,2020-05-27,paid_search
C0803,Berrada,Sanaa,sanaa.berrada803@gmail.com,2001-09-12,female,Agadir,0619013348,2020-10-09,referral
C0804,Lahlou,Omar,omar.lahlou804@gmail.com,1998-02-16,m,FES,0654415303,2023-01-12,organic
C0805,Idrissi,Amine,amine.idrissi805@gmail.com,1969-03-10,Homme,Casablanca,0692040231,2022-11-26,email
C0806,Guerraoui,Tariq,tariq.guerraoui806@gmail.com,1972-05-21,m,TANGER,0645014869,2022-05-13,paid_search
C0807,Berrada,Mohamed,mohamed.berrada807@gmail.com,1986-11-02,1,Fes,0691873043,2023-02-28,organic
C0808,Lahlou,Ahmed,ahmed.lahlou808@gmail.com,1970-08-05,male,marrakech,0678129491,2022-10-14,paid_search
C0809,Cherkaoui,Laila,laila.cherkaoui809@gmail.com,1850-01-01,female,Fes,0612428651,2023-10-28,email
C0810,Filali,Omar,omar.filali810@gmail.com,1992-02-15,male,Casablanca,0657216333,2022-01-23,paid_search
C0811,Berrada,Mohamed,mohamed.berrada811@gmail.com,1965-12-25,1,Meknes,0643544016,2020-01-31,organic
C0812,Filali,Youssef,youssef.filali812@gmail.com,1985-11-08,male,MARRAKECH,0674250209,2022-03-25,organic
C0813,Guerraoui,Khadija,khadija.guerraoui813@gmail.com,1987-04-15,Femme,Marrakech,0697730595,2021-08-22,paid_search
C0814,Guerraoui,Nadia,nadia.guerraoui814@gmail.com,1968-07-23,Femme,laayoune,0679926758,2020-10-07,paid_search
C0815,Alami,Rachid,rachid.alami815@gmail.com,1974-04-23,1,Oujda,0612857448,2020-08-21,referral
C0816,Lahlou,Nadia,nadia.lahlou816@gmail.com,1970-10-13,Femme,OUJDA,0661628627,2022-02-22,referral
C0817,Filali,Karim,karim.filali817@gmail.com,1999-05-02,male,Meknes,0655126455,2023-05-31,social_media
C0818,Benali,Imane,imane.benali818@gmail.com,2004-07-26,0,Tanger,0648576654,2023-10-20,email
C0819,Guerraoui,Tariq,tariq.guerraoui819@gmail.com,1989-04-05,h,Tanger,0621480563,2021-07-15,paid_search
C0820,Lahlou,Nadia,nadia.lahlou820@gmail.com,2004-05-22,Femme,Marrakech,0611656128,2023-05-30,organic
C0821,Filali,Hassan,hassan.filali821@gmail.com,1966-08-02,Homme,Agadir,0664842825,2021-03-22,organic
C0822,Lahlou,Khadija,khadija.lahlou822@gmail.com,1969-05-25,Femme,Marrakech,0694602558,2021-04-10,paid_search
C0823,Berrada,Tariq,tariq.berrada823@gmail.com,1967-09-28,m,oujda,0618162164,2021-04-11,social_media
C0824,Guerraoui,Fatima,fatima.guerraoui824@gmail.com,2003-02-03,Femme,Meknes,0637386042,2021-04-30,social_media
C0825,Idrissi,Laila,laila.idrissi825@gmail.com,1850-10-26,f,Agadir,0660293477,2023-08-28,referral
C0826,Filali,Nadia,nadia.filali826@gmail.com,1983-10-01,f,Casablanca,0678207069,2022-11-12,email
C0827,Lahlou,Meryem,meryem.lahlou827gmail.com,1974-11-03,female,Casablanca,0677578073,2023-03-03,email
C0828,Guerraoui,Laila,laila.guerraoui828@gmail.com,2003-09-17,f,Oujda,0649334559,2023-03-24,paid_search
C0829,Benomar,Hassan,hassan.benomar829@gmail.com,1972-08-24,1,Tetouan,0620260108,2022-11-01,social_media
C0830,Benomar,Imane,imane.benomar830@gmail.com,1979-03-18,0,Fes,0699375941,2023-04-12,paid_search
C0831,Tazi,Nadia,nadia.tazi831@gmail.com,1991-03-19,Femme,Oujda,0670944129,2021-01-03,organic
C0832,Guerraoui,Omar,omar.guerraoui832@gmail.com,1995-03-28,Homme,tanger,0619799868,2020-12-07,paid_search
C0833,Idrissi,Sanaa,sanaa.idrissi833@gmail.com,1990-04-23,female,MARRAKECH,0689386833,2021-11-20,email
C0834,Tazi,Fatima,fatima.tazi834@gmail.com,1991-12-27,f,Tetouan,0634622346,2020-10-02,email
C0835,Filali,Sanaa,sanaa.filali835@gmail.com,2002-11-21,f,Oujda,0688930879,2022-11-07,social_media
C0836,Cherkaoui,Khadija,khadija.cherkaoui836@gmail.com,1968-09-19,0,Meknes,0661548700,2021-10-23,social_media
C0837,Berrada,Zineb,zineb.berrada837@gmail.com,1982-10-11,f,Casablanca,0646755323,2021-08-12,referral
C0838,Cherkaoui,Youssef,youssef.cherkaoui838@gmail.com,1971-11-09,Homme,RABAT,0678276312,2023-02-04,paid_search
C0839,Guerraoui,Mohamed,mohamed.guerraoui839@gmail.com,1965-01-12,h,Fes,0669703357,2022-05-23,email
C0840,Alami,Khalid,khalid.alami840@gmail.com,1972-07-16,Homme,MARRAKECH,0647373355,2020-10-07,organic
C0841,Alami,Khadija,khadija.alami841@gmail.com,1997-08-21,0,meknes,0652253072,2023-11-09,organic
C0842,Berrada,Rachid,rachid.berrada842@gmail.com,2005-11-21,Homme,Tanger,0636263497,2021-03-26,social_media
C0843,Benomar,Khalid,khalid.benomar843@gmail.com,1977-02-17,1,FES,0675859451,2020-05-17,email
C0844,Idrissi,Zineb,zineb.idrissi844@gmail.com,2004-10-08,f,Agadir,0650278816,2021-01-03,paid_search
C0845,Idrissi,Houda,houda.idrissi845@gmail.com,1999-02-08,female,Casablanca,0666316956,2021-08-11,referral
C0846,Filali,Omar,omar.filali846@gmail.com,1985-06-23,m,Tetouan,0675655873,2022-09-17,email
C0847,Cherkaoui,Karim,karim.cherkaoui847@gmail.com,1978-07-02,m,Meknes,0665194233,2021-10-12,referral
C0848,Cherkaoui,Laila,laila.cherkaoui848@gmail.com,1982-04-11,female,Tanger,0632351968,2023-03-18,email
C0849,Lahlou,Ahmed,ahmed.lahlou849@gmail.com,2003-12-01,h,TETOUAN,0654733168,2023-12-14,social_media
C0850,Benali,Sanaa,sanaa.benali850@gmail.com,1988-03-27,f,Meknes,0631663301,2021-08-17,social_media
C0851,Berrada,Karim,karim.berrada851@gmail.com,1967-09-04,h,Meknes,0647995659,2020-11-17,social_media
C0852,Cherkaoui,Karim,karim.cherkaoui852@gmail.com,1989-03-27,m,marrakech,0665751363,2022-10-30,organic
C0853,Filali,Rachid,rachid.filali853@gmail.com,2002-04-27,h,Laayoune,0678767208,2022-05-20,organic
C0854,Alami,Khalid,khalid.alami854@gmail.com,2001-05-14,1,Casablanca,0674874074,2021-07-24,social_media
C0855,Idrissi,Sanaa,sanaa.idrissi855gmail.com,1996-06-25,0,Meknes,0613340930,2023-03-29,referral
C0856,Benomar,Houda,houda.benomar856@gmail.com,1984-11-03,Femme,Casablanca,0689646079,2022-09-30,paid_search
C0857,Benomar,Omar,omar.benomar857@gmail.com,2001-01-25,h,Oujda,0630214797,2021-11-22,organic
C0858,Idrissi,Tariq,tariq.idrissi858@gmail.com,1982-09-26,h,Oujda,0641640398,2023-08-28,social_media
C0859,Guerraoui,Khalid,khalid.guerraoui859@gmail.com,1970-07-23,h,Casablanca,0679785033,2020-11-27,organic
C0860,Benali,Khalid,khalid.benali860@gmail.com,1996-09-16,m,Rabat,0611242658,2022-03-28,social_media
C0861,Guerraoui,Amine,amine.guerraoui861@gmail.com,1988-03-05,Homme,Marrakech,0659828775,2023-06-11,email
C0862,Berrada,Houda,houda.berrada862@gmail.com,1973-12-27,female,OUJDA,0634055277,2022-05-02,paid_search
C0863,Berrada,Mohamed,mohamed.berrada863@gmail.com,1971-06-04,Homme,Tanger,0657036977,2020-05-16,email
C0864,Berrada,Sara,sara.berrada864@gmail.com,1992-05-12,f,Laayoune,0682614071,2023-02-23,paid_search
C0865,Berrada,Youssef,youssef.berrada865@gmail.com,1981-03-26,m,Meknes,0687263201,2021-11-07,email
C0866,Berrada,Imane,imane.berrada866@gmail.com,1979-02-26,female,LAAYOUNE,0673815697,2020-12-03,organic
C0867,Guerraoui,Mohamed,mohamed.guerraoui867@gmail.com,1992-06-10,1,Meknes,0660641630,2022-03-16,referral
C0868,Guerraoui,Sara,sara.guerraoui868@gmail.com,1970-04-06,Femme,Marrakech,0669276832,2023-02-21,referral
C0869,Guerraoui,Nadia,nadia.guerraoui869@gmail.com,1987-06-28,f,Oujda,0638693060,2022-05-18,email
C0870,Tazi,Meryem,meryem.tazi870@gmail.com,1965-06-17,female,FES,0654084020,2021-09-27,organic
C0871,Lahlou,Nadia,nadia.lahlou871@gmail.com,1982-07-02,f,marrakech,0614083774,2023-03-17,referral
C0872,Filali,Houda,houda.filali872@gmail.com,1999-01-12,female,Tanger,0633744145,2023-12-16,paid_search
C0873,Benomar,Ahmed,ahmed.benomar873@gmail.com,1968-09-09,m,Fes,0652477264,2021-11-12,paid_search
C0874,Guerraoui,Imane,imane.guerraoui874gmail.com,1990-11-22,Femme,TANGER,0629798986,2022-10-24,social_media
C0875,Cherkaoui,Khalid,khalid.cherkaoui875@gmail.com,1997-11-24,m,Tanger,0655828977,2020-08-29,referral
C0876,Alami,Khadija,khadija.alami876@gmail.com,1970-02-06,female,Agadir,0611401059,2020-12-12,paid_search
C0877,Berrada,Houda,houda.berrada877@gmail.com,1977-12-05,f,MARRAKECH,0648530763,2023-12-16,paid_search
C0878,Idrissi,Tariq,tariq.idrissi878@gmail.com,1977-04-06,Homme,Marrakech,0675751340,2020-07-08,social_media
C0879,Filali,Sara,sara.filali879gmail.com,2002-09-19,female,Fes,0648747182,2023-08-16,paid_search
C0880,Cherkaoui,Rachid,rachid.cherkaoui880@gmail.com,1978-08-09,h,Tanger,0635021608,2023-07-16,referral
C0881,Tazi,Tariq,tariq.tazi881@gmail.com,2002-06-23,Homme,Casablanca,0631307131,2020-01-17,referral
C0882,Filali,Hassan,hassan.filali882@gmail.com,1984-09-06,m,Tanger,0687304740,2023-04-30,referral
C0883,Cherkaoui,Houda,houda.cherkaoui883@gmail.com,2003-11-13,0,MARRAKECH,0678043121,2021-04-24,organic
C0884,Idrissi,Amine,amine.idrissi884@gmail.com,1975-05-20,h,Meknes,0627433651,2020-10-12,social_media
C0885,Cherkaoui,Fatima,fatima.cherkaoui885@gmail.com,1974-08-13,f,Rabat,0633094634,2021-02-14,social_media
C0886,Berrada,Youssef,youssef.berrada886@gmail.com,1980-09-28,1,AGADIR,0656266443,2020-11-22,organic
C0887,Benomar,Omar,omar.benomar887@gmail.com,1994-02-13,1,Rabat,0653904207,2022-03-29,social_media
C0888,Guerraoui,Laila,laila.guerraoui888@gmail.com,1996-10-01,female,Fes,0659544134,2021-04-26,social_media
C0889,Lahlou,Mohamed,mohamed.lahlou889@gmail.com,1969-03-16,h,FES,0668438483,2021-09-10,organic
C0890,Filali,Youssef,youssef.filali890@gmail.com,1989-08-02,male,Marrakech,0663447665,2020-11-30,email
C0891,Tazi,Houda,houda.tazi891@gmail.com,1971-07-26,f,tanger,0661538303,2022-11-04,referral
C0892,Benali,Omar,omar.benali892@gmail.com,1981-02-20,male,Oujda,0654971462,2023-12-29,email
C0893,Idrissi,Khadija,khadija.idrissi893@gmail.com,1989-02-05,0,Tanger,0644606236,2023-04-23,paid_search
C0894,Idrissi,Imane,imane.idrissi894gmail.com,1983-08-15,female,AGADIR,0659566126,2023-05-12,social_media
C0895,Guerraoui,Amine,amine.guerraoui895@gmail.com,1983-01-15,m,agadir,0657948542,2020-08-16,organic
C0896,Filali,Laila,laila.filali896@gmail.com,1971-03-21,0,Oujda,0692844702,2022-07-27,paid_search
C0897,Benali,Sanaa,sanaa.benali897@gmail.com,1988-10-24,female,Casablanca,0655335089,2020-06-10,social_media
C0898,Cherkaoui,Mohamed,mohamed.cherkaoui898@gmail.com,1970-07-04,1,Fes,0678993223,2023-06-14,email
C0899,Tazi,Meryem,meryem.tazi899@gmail.com,1978-07-09,f,Rabat,0663508666,2023-05-23,paid_search
C0900,Idrissi,Nadia,nadia.idrissi900@gmail.com,1991-05-09,f,Oujda,0623038943,2021-10-13,paid_search
C0901,Alami,Hassan,hassan.alami901@gmail.com,2003-10-14,1,Laayoune,0611686744,2023-02-16,social_media
C0902,Filali,Hassan,hassan.filali902@gmail.com,1996-12-06,male,tetouan,0620550656,2023-03-16,referral
C0903,Berrada,Sara,sara.berrada903@gmail.com,1998-05-25,f,Agadir,0693867651,2020-11-15,email
C0904,Idrissi,Hassan,hassan.idrissi904@gmail.com,1966-05-18,h,Oujda,0627676124,2023-01-05,referral
C0905,Idrissi,Khadija,khadija.idrissi905@gmail.com,1972-03-28,f,Rabat,0683829193,2022-04-01,referral
C0906,Lahlou,Karim,karim.lahlou906@gmail.com,1988-11-22,male,Agadir,0664219394,2021-04-06,referral
C0907,Filali,Nadia,nadia.filali907@gmail.com,1976-01-18,female,Agadir,0623196701,2023-10-31,referral
C0908,Idrissi,Laila,laila.idrissi908@gmail.com,1966-03-20,female,laayoune,0664864887,2023-03-14,organic
C0909,Lahlou,Karim,karim.lahlou909@gmail.com,1970-01-24,1,Laayoune,0678630282,2023-02-04,paid_search
C0910,Tazi,Zineb,zineb.tazi910@gmail.com,1980-12-07,female,AGADIR,0614145953,2020-05-12,paid_search
C0911,Lahlou,Houda,houda.lahlou911@gmail.com,1980-08-17,0,Casablanca,0642865016,2020-11-22,referral
C0912,Benali,Khadija,khadija.benali912@gmail.com,1991-08-28,f,TETOUAN,0644900534,2022-05-04,email
C0913,Benali,Tariq,tariq.benali913@gmail.com,1968-07-27,h,Tanger,0694458947,2022-11-13,referral
C0914,Filali,Ahmed,ahmed.filali914@gmail.com,2002-02-24,m,Rabat,0642624124,2020-10-17,referral
C0915,Alami,Ahmed,ahmed.alami915@gmail.com,1996-05-11,Homme,Marrakech,0644617672,2022-07-11,email
C0916,Filali,Mohamed,mohamed.filali916@gmail.com,1966-06-19,1,Agadir,0686187341,2020-11-20,social_media
C0917,Filali,Khalid,khalid.filali917@gmail.com,1973-05-28,Homme,Tetouan,0688279855,2021-03-09,social_media
C0918,Tazi,Mohamed,mohamed.tazi918@gmail.com,1998-10-06,Homme,Agadir,0652184126,2022-10-23,email
C0919,Guerraoui,Khalid,khalid.guerraoui919@gmail.com,1995-01-22,1,Casablanca,0630144540,2021-04-04,social_media
C0920,Tazi,Khadija,khadija.tazi920@gmail.com,2001-01-27,0,Meknes,0699153332,2022-01-14,organic
C0921,Guerraoui,Ahmed,ahmed.guerraoui921@gmail.com,2000-12-18,Homme,casablanca,0680188999,2023-03-06,paid_search
C0922,Berrada,Youssef,youssef.berrada922@gmail.com,1994-10-09,1,Meknes,0627790417,2020-05-10,email
C0923,Berrada,Karim,karim.berrada923@gmail.com,2002-02-18,1,Tanger,0674196211,2021-02-06,organic
C0924,Alami,Khalid,khalid.alami924@gmail.com,1978-05-19,1,Tanger,0669410378,2020-08-16,paid_search
C0925,Benali,Imane,imane.benali925@gmail.com,1991-08-21,female,Rabat,0696607967,2021-08-04,social_media
C0926,Tazi,Rachid,rachid.tazi926@gmail.com,2000-11-15,1,Casablanca,0610874735,2022-09-25,social_media
C0927,Benomar,Sanaa,sanaa.benomar927@gmail.com,1969-11-10,female,Casablanca,0682288338,2023-07-30,paid_search
C0928,Berrada,Ahmed,ahmed.berrada928@gmail.com,1984-09-16,1,Casablanca,0686639453,2021-03-06,paid_search
C0929,Filali,Karim,karim.filali929@gmail.com,2004-06-17,male,Oujda,0640698761,2021-07-05,social_media
C0930,Filali,Amine,amine.filali930@gmail.com,1987-06-15,Homme,Marrakech,0610761353,2022-05-04,referral
C0931,Filali,Omar,omar.filali931@gmail.com,1850-12-07,Homme,Fes,0613178141,2022-02-03,social_media
C0932,Guerraoui,Omar,omar.guerraoui932@gmail.com,1977-10-17,Homme,oujda,0631530932,2021-05-12,social_media
C0933,Benali,Imane,imane.benali933@gmail.com,1989-12-16,female,Fes,0617961369,2022-02-07,organic
